x,y,z
9.466,2.267,-6.052
-8.433,13.757,21.647
-13.56,-7.079,-5.943
1.693,-12.301,8.467
0.104,10.021,-8.403
-19.062,2.51,-8.99
-6.111,-12.663,-8.301
-8.251,-3.79,-19.096
1.812,-9.625,4.171
5.449,-0.749,-9.026
-20.119,-7.993,-1.084
17.316,3.282,1.981
20.043,4.525,1.271
-2.077,-8.097,-9.041
-22.775,1.641,-6.61
-8.17,-11.085,15.019
-16.313,-3.477,10.54
26.096,-9.577,1.69
6.826,6.61,12.943
6.639,-10.21,-22.368
-0.661,-14.54,-9.053
3.991,16.065,10.588
19.307,-8.006,-6.007
2.404,13.296,-2.036
-3.456,12.673,-13.416
-9.001,-6.471,-15.815
-15.015,-5.06,0.159
10.919,13.091,0.089
-10.455,22.059,9.53
1.795,16.846,-1.293
-18.958,-4.432,-2.282
-4.371,7.874,16.943
-1.983,10.747,2.367
27.506,-5.881,-4.291
7.093,6.903,-9.889
-0.861,1.99,14.623
-0.163,-15.323,5.702
-5.981,-12.164,-4.966
-21.138,-0.16,-3.313
25.633,1.016,-3.385
22.347,-11.702,2.707
8.58,2.56,-10.207
-19.379,-3.265,2.303
-3.059,7.812,19.026
-15.351,9.896,10.862
-5.408,8.045,7.892
0.412,13.982,-1.307
17.088,1.801,3.751
-14.636,13.714,8.505
-5.075,-5.418,5.171
15.676,-7.667,5.948
0.71,7.382,12.428
-0.129,-2.997,-18.289
1.372,15.773,1.175
6.581,4.555,10.49
-3.718,-0.402,12.886
25.971,0.696,0.048
-8.329,-5.112,-19.862
-18.013,1.206,5.846
6.801,-1.853,0.404
-10.109,-6.536,15.214
-1.018,5.436,10.181
1.733,18.885,-7.692
-5.641,-11.973,-17.632
5.821,-9.021,6.009
20.232,-7.017,-1.679
-0.285,15.11,-1.583
3.125,18.438,-11.174
-17.867,-7.654,14.099
-20.165,-3.093,-11.49
21.149,-7.711,8.259
-10.715,1.943,-17.86
-14.21,1.726,-6.932
5.511,7.99,6.884
17.179,6.978,4.907
-6.762,9.53,5.134
-4.217,9.007,5.561
20.856,6.315,6.408
0.283,1.686,-0.623
-1.141,-1.84,4.293
5.659,4.383,-10.372
15.328,-0.514,2.446
10.429,-3.648,-6.043
-7.449,2.556,11.784
-14.857,-3.543,0.358
-7.349,12.937,4.217
22.054,1.014,-2.13
-22.014,-0.414,5.511
-14.241,-8.281,14.426
-11.965,4.632,12.94
24.177,2.006,-1.354
-6.198,16.642,13.953
-2.783,10.684,-0.344
22.017,-11.862,2.894
9.177,11.653,-3.299
5.846,-14.261,-3.742
1.264,-18.574,-6.736
6.179,-1.212,-5.699
2.526,-8.448,2.256
-16.748,2.819,-8.717
-17.229,-2.426,-7.025
3.651,17.725,-9.012
-5.858,0.598,13.061
-3.743,6.061,20.733
0.572,5.787,12.065
-20.549,-3.788,-9.442
-1.354,-17.662,-9.833
-7.009,-0.313,12.307
-2.577,-10.421,-14.337
-4.852,-8.876,1.284
-1.327,5.16,-2.935
-18.867,0.754,-11.182
-22.121,2.296,-6.764
-6.099,-15.503,-8.897
5.443,5.629,-4.678
-5.345,10.645,14.414
-7.327,-9.932,-13.89
17.044,3.006,-0.458
-20.122,-0.569,-2.589
-12.661,5.077,12.947
17.375,3.781,1.719
8.105,3.372,-6.725
-3.271,-11.193,-11.569
-3.971,-2.001,-15.746
-9.278,6.182,9.87
2.062,-10.103,-17.081
17.988,-8.484,-2.749
-3.54,3.702,18.53
-0.788,-12.658,-16.112
4.521,-3.74,-4.485
-21.488,-6.946,3.56
4.422,5.816,8.678
-10.823,-8.731,-1.048
-7.926,-11.901,-14.186
25.61,0.667,-3.466
7.46,1.229,-5.26
0.532,2.273,-1.253
-4.564,-16.859,-12.885
15.579,6.22,2.997
4.295,2.913,-6.307
-21.773,-5.237,-1.585
-1.888,4.69,-0.228
-20.296,-7.834,0.296
20.509,-6.016,6.778
18.39,-8.325,-0.177
23.054,0.364,-1.092
-4.395,-12.532,-14.6
-3.079,9.168,15.965
8.983,5.362,12.718
-19.701,0.362,4.454
-17.556,-6.161,12.931
18.28,7.124,9.964
18.982,-5.718,-4.854
-1.832,-13.986,5.67
0.487,-16.519,6.307
-3.314,14.715,15.187
-1.551,-18.511,5.213
6.55,10.959,5.807
4.339,3.815,-6.369
7.949,0.115,-2.726
-8.836,-10.487,12.117
4.053,-16.205,-10.766
4.952,14.047,2.976
-1.696,9.336,13.107
-1.14,-14.232,6.888
-10.517,13.491,16.262
-17.71,-6.043,-6.256
-20.63,-5.541,-1.648
9.506,4.651,12.58
-16.936,0.837,9.125
-18.079,1.851,-4.234
-1.712,-4.584,-14.222
19.707,-0.548,6.648
-17.773,-6.322,-5.168
2.6,-3.047,-1.9
-3.371,1.434,-8.294
7.298,-6.377,-21.73
-7.948,-9.915,16.849
22.494,-2.431,3.344
-7.499,9.553,10.992
-8.111,-9.132,-13.994
0.54,-19.673,-6.646
28.386,-6.427,-7.683
-10.675,-7.227,-0.09
-5.64,-14.297,-5.805
-2.725,12.298,-6.969
14.989,5.45,7.8
6.324,-0.778,-11.601
-17.702,1.804,9.052
19.691,-7.921,7.231
6.719,10.836,5.959
-7.116,11.121,7.435
-15.947,-9.58,7.878
-5.149,-9.136,1.539
-6.341,16.68,13.759
-3.863,-14.776,-10.822
3.585,0.092,16.373
5.306,20.102,-7.53
21.291,4.468,3.935
22.981,-7.034,5.276
-14.521,17.334,6.85
1.974,-17.515,1.297
4.342,13.133,-3.248
0.912,4.683,12.738
-5.094,6.664,-12.049
4.553,-11.721,-1.39
3.484,-9.833,8.013
28.482,-2.474,-7.221
-13.569,-3.494,-3.516
1.454,-17.588,5.054
3.185,5.31,15.257
-14.877,-10.277,9.031
-19.126,-0.354,-0.235
-2.652,2.286,8.814
3.77,9.635,3.224
-19.975,-6.698,0.672
22.189,3.926,3.897
-15.628,-6.445,13.138
-3.54,-6.829,-19.407
-23.418,-2.435,0.026
4.599,0.271,-5.167
-1.184,5.484,1.466
3.217,12.893,3.907
-1.171,10.731,2.095
-1.999,14.11,-1.134
-7.739,-1.507,8.46
-0.181,-8.025,-23.658
14.457,0.659,9.63
21.303,-1.696,-2.517
3.279,-8.367,-2.733
-18.763,-1.704,7.709
-2.468,-0.638,-23.146
3.419,12.14,6.107
6.695,1.027,-5.744
-21.523,-4.622,11.989
-10.502,6.296,6.468
-7.038,-9.617,14.666
4.227,9.185,2.896
-3.587,-4.877,-15.956
-19.654,-6.283,13.191
-1.271,-2.61,-19.364
-6.265,20.971,10.281
5.793,14.871,9.462
0.305,8.193,3.277
-17.252,-1.457,10.887
1.976,4.595,-2.601
19.188,-2.603,8.727
-1.874,-3.084,-14.335
19.477,-8.12,5.448
-15.776,-5.331,-1.818
27.983,-6.476,-7.483
-2.814,-4.986,-23.841
16.194,4.305,0.283
-2.971,8.795,-0.05
16.31,4.145,7.927
6.84,-8.387,-3.355
19.58,7.563,3.763
-11.134,-8.535,8.534
20.323,-8.749,4.638
20.822,-2.28,9.299
19.422,-8.114,-5.863
3.376,12.746,-0.333
-7.824,7.656,2.749
-5.281,9.059,11.747
-2.862,7.747,-2.776
-3.908,-13.111,-6.122
-20.804,-10.014,9.295
-14.563,-0.4,-7.506
-20.83,-10.033,9.326
-18.744,-2.935,-5.789
11.461,-0.801,-0.007
-20.035,-3.4,-10.838
-25.572,-2.219,-6.216
6.535,9.655,-10.609
-6.912,10.427,16.069
6.704,-10.598,-20.992
-19.855,-5.428,-8.502
1.514,-2.978,-17.095
5.445,6.802,7.722
5.773,7.613,-8.91
-9.927,-9.132,-13.077
-7.631,-2.043,-21.96
-1.366,-12.024,-12.75
15.217,2.256,5.955
-16.703,2.224,-6.839
-6.53,6.513,3.898
5.77,0.954,16.238
11.541,-0.896,0.035
17.506,6.802,7.674
24.308,-10.67,2.767
-0.689,2.093,-2.033
4.845,11.913,-12.565
-0.846,8.222,-5.585
28.137,-2.59,-0.851
10.492,9.226,-1.118
3.427,13.799,2.015
17.534,1.167,8.97
-10.718,-7.323,-0.258
-22.593,-0.976,-13.947
7.199,8.686,7.477
-24.099,-0.05,-12.717
-10.413,15.005,5.147
17.891,6.506,3.99
0.072,-14.075,6.256
-17.446,12.097,5.413
-7.556,-7.089,-20.404
7.712,14.971,2.456
-4.083,-10.999,-21.926
24.572,-6.447,0.535
6.931,5.882,4.836
27.535,-2.794,-0.464
-9.035,18.441,12.889
7.015,6.942,13.437
-10.42,-1.72,4.118
2.969,-10.465,-16.718
-4.604,-5.21,-17.808
25.591,-1.355,-2.934
-10.411,15.531,13.92
-6.184,-16.041,-10.479
-1.091,-1.961,-15.437
-15.805,-3.351,-6.027
21.032,6.75,7.726
2.731,-4.063,-20.463
18.284,5.614,4.998
23.892,4.931,-3.534
-10.898,-9.35,17.553
2.864,12.231,4.303
7.546,-1.501,13.722
5.159,1.481,-11.332
3.592,11.829,-6.067
-17.312,1.487,9.079
1.953,12.053,4.726
29.195,-3.228,-0.69
-14.252,-5.323,8.497
-3.161,5.727,17.871
-1.724,3.676,9.779
-6.095,11.671,-14.975
-1.752,8.117,-6.638
4.199,-6.43,-22.609
27.583,-3.859,-4.837
-20.011,-0.661,-1.104
-17.4,-7.928,4.549
21.92,1.04,3.565
-13.856,11.229,11.858
-1.579,-4.686,-19.017
-21.085,-5.649,-1.197
4.398,-11.117,-17.642
26.509,0.815,-5.913
8.353,-2.849,-22.826
6.995,7.078,15.231
2.92,11.244,-2.532
-2.024,14.605,5.746
7.3,8.173,12.523
-4.12,5.996,1.511
-6.283,-0.991,-7.334
1.68,-15.092,-12.471
-17.175,1.706,-4.598
27.403,-5.536,-6.173
-1.056,15.564,8.929
-0.666,11.289,-7.574
-20.115,-3.337,11.73
5.459,-4.663,-21.265
22.174,-4.065,5.313
-9.279,13.133,20.538
-1.12,13.312,-2.282
-1.104,10.726,15.847
0.486,3.912,1.331
18.119,-10.008,0.882
19.966,-9.435,1.114
-4.855,-7.209,-18.969
3.727,-5.718,-19.328
1.374,15.833,0.658
4.256,16.717,-1.376
5.113,0.318,-7.032
11.189,9.629,-7.329
26.867,-8.02,0.681
2.808,2.779,15.314
21.09,-3.903,9.609
-13.599,-5.45,16.514
-3.308,2.801,-9.045
-15.495,1.225,-8.6
-16.924,-7.515,13.169
-5.404,-17.981,-8.792
8.273,15.177,-0.22
-16.323,2.307,-3.815
7.001,1.238,-11.121
5.002,0.23,-7.13
15.811,4.45,4.638
-5.219,-18.035,4.668
-20.821,-0.374,-8.206
-18.801,-5.637,10.086
18.799,6.957,10.389
-24.152,0.716,-0.08
21.725,-6.37,7.565
0.951,-13.84,7.53
17.748,-1.076,0.316
-6.743,-9.324,15.941
7.801,0.75,0.41
-10.279,1.563,13.783
-19.449,-4.622,-2.011
-6.957,-0.93,-3.347
1.528,3.822,0.137
5.771,-10.862,-2.88
6.718,18.031,-1.82
-7.359,2.66,11.731
24.768,-7.305,3.726
16.287,5.452,6.037
-4.398,-2.112,-18.823
0.874,9.124,11.42
0.263,7.896,0.939
26.827,-7.281,-4.779
-6.528,-9.262,-10.442
-14.661,-3.528,8.039
1.367,11.959,-15.626
3.125,-2.05,-2.831
5.13,12.866,-8.403
6.386,15.238,1.17
2.35,0.876,0.58
-3.349,12.633,7.733
-20.42,-3.033,10.851
6.05,-6.7,-2.632
10.883,5.953,-5.381
6.497,7.086,6.688
-2.604,10.858,-3.994
6.598,12.156,-6.266
9.026,0.767,-12.293
5.188,3.85,-9.98
6.888,2.443,-8.993
-4.903,7.658,11.437
-2.848,-16.335,-15.311
18.476,-1.106,9.334
-2.309,-11.183,-13.129
10.806,8.654,-6.299
7.523,4.963,-9.027
-10.632,-6.064,-2.103
6.079,0.144,-2.889
-16.574,-5.871,1.589
-17.711,-5.639,10.262
-6.901,-5.677,-21.201
0.987,-11.425,-13.98
24.291,-1.512,5.405
-9.661,11.783,15.168
-15.345,-6.317,-8.724
-4.674,-3.866,-23.337
-1.532,-7.973,-10.204
-14.626,-7.442,0.763
4.151,7.518,-10.755
9.297,-6.201,2.374
-0.772,2.042,14.512
-14.516,-2.851,11.179
-1.97,-18.902,5.438
-0.949,-9.944,4.498
1.665,9.997,4.1
19.489,-11.31,-1.163
6.153,-1.75,-9.865
-6.526,6.564,3.962
-8.649,10.359,23.104
-19.775,1.396,4.965
2.637,-4.871,-1.286
-10.388,-1.333,5.626
16.16,0.944,9.342
-9.412,-9.167,18.215
17.827,-8.568,8.699
3.653,-10.536,5.511
-7.207,-10.059,-12.128
21.115,-9.642,2.173
-14.683,-7.004,13.947
0.347,-15.732,-8.776
-2.385,5.187,-0.277
-8.003,5.988,19.02
24.469,-6.37,-3.186
8.582,11.474,2.862
-5.956,-2.456,-17.37
-2.68,7.964,-4.607
-1.704,14.162,-13.579
24.756,-1.303,-5.147
-13.076,13.632,8.481
20.052,-1.514,3.478
1.842,9.031,-3.404
-7.256,-10.977,-11.86
7.972,10.897,-11.23
-5.889,11.018,15.322
-10.435,12.135,14.208
-3.316,7.888,16.659
-3.625,-5.092,9.687
2.998,17.958,-5.466
-18.282,-1.524,0.573
-4.416,2.737,-9.218
-5.375,-16.022,-10.683
-6.072,4.745,9.204
-22.944,-0.941,-2.819
-8.403,-12.0,-11.434
0.869,-7.635,-16.74
27.227,-3.014,-5.284
1.11,11.242,11.658
27.202,-3.747,-1.764
-4.847,8.699,3.64
-7.708,-11.639,-17.697
5.311,7.96,-8.961
-1.657,3.732,11.725
1.643,13.075,-0.649
-23.238,-1.898,6.191
-14.535,0.408,-3.924
-10.365,-0.016,-20.881
28.027,-3.985,0.899
-11.718,16.054,-0.834
-12.616,-9.354,10.494
-11.371,-9.746,8.429
20.541,1.902,6.529
16.737,3.965,7.101
15.521,0.927,7.389
12.217,8.568,-6.035
7.287,13.047,2.998
0.754,-7.851,-19.707
0.161,-9.391,0.747
-2.016,-11.369,-9.148
6.047,-3.598,-0.152
22.626,-7.922,3.57
2.454,-13.884,1.091
-7.555,5.972,6.685
6.712,6.538,12.903
-0.383,9.768,6.218
-1.091,10.034,-3.325
-4.264,-10.974,-19.716
21.145,-9.443,-4.486
6.718,17.98,-1.526
-1.29,-5.811,-17.788
-5.117,-12.873,-14.397
-6.082,-10.274,-13.568
-3.32,-16.102,9.431
5.791,17.899,-2.515
6.476,16.194,1.291
6.262,0.401,-2.38
3.904,6.0,3.58
21.132,-1.32,6.227
-13.507,-7.473,-2.179
-17.035,-1.365,-10.726
-8.634,14.947,13.882
22.102,-2.29,3.509
-9.361,2.26,-18.727
-4.028,-15.59,-13.022
-4.276,1.768,-9.744
-22.708,1.79,0.253
3.252,5.076,14.993
-21.668,-1.332,-14.092
1.0,7.251,12.627
18.639,-7.438,3.347
26.517,-8.343,3.157
-3.439,-12.435,-11.401
-6.465,-4.331,7.635
-0.719,17.734,-11.219
8.161,5.122,1.597
-23.729,-4.144,-10.764
7.881,-3.538,-4.281
-10.661,-7.82,9.588
10.278,1.299,-2.667
-6.944,-13.509,-10.73
-6.061,-14.238,-10.871
-4.267,6.141,-10.718
-15.946,9.447,6.513
2.389,-18.645,-7.601
-16.007,-2.15,-6.465
-7.875,4.665,-7.729
4.525,12.616,-11.207
-2.445,-17.256,-11.456
-3.27,-3.169,-14.818
25.626,1.56,-3.218
-13.372,-6.744,-6.518
-20.756,0.01,-12.973
6.268,15.024,9.749
-9.136,10.91,2.45
-5.642,4.101,8.439
8.26,0.796,12.306
-3.306,3.498,-7.777
-14.51,10.623,5.179
-12.591,-6.604,-6.317
24.528,-8.291,4.685
-13.463,-9.066,16.474
-12.836,-8.952,17.552
-13.618,11.75,6.141
-1.631,-14.036,-6.626
5.771,1.825,-7.128
26.814,-1.785,-5.572
-3.659,11.014,-6.343
-7.784,9.824,23.062
-10.066,6.336,6.116
-10.591,-7.49,0.031
-15.793,-7.012,9.8
0.129,9.812,-8.212
21.944,-0.559,-2.872
16.828,-0.028,6.1
5.348,14.931,10.238
1.511,-1.363,-20.276
9.04,1.027,-12.168
26.245,-4.446,-5.167
-13.266,-1.652,9.883
5.635,-6.743,-19.592
-7.023,7.363,-8.295
-2.007,-14.16,-7.051
-18.188,-1.472,10.114
17.916,1.53,-1.168
21.284,-2.392,3.494
-13.253,-8.191,15.435
8.435,1.292,-3.648
4.138,-6.857,-23.006
-15.488,-6.556,-9.129
2.281,2.69,0.745
22.378,0.183,-2.719
-3.171,-8.603,-8.73
7.638,6.444,10.744
-10.054,13.898,13.51
7.428,3.085,-3.544
16.277,-2.541,10.674
7.102,12.804,-0.218
-9.58,6.65,4.786
5.258,5.837,-0.587
-4.913,11.224,18.396
25.416,-10.32,1.689
-7.484,6.174,18.718
-1.844,0.751,-16.283
-18.398,-1.209,-0.757
23.885,-5.863,-1.715
-6.245,-13.907,-5.514
-23.028,-1.41,-2.755
2.201,-10.974,0.168
2.797,-7.16,-15.249
-17.575,3.749,-6.914
-24.139,-0.394,-13.375
-6.288,13.07,16.068
4.424,5.19,6.116
21.977,-3.839,5.756
21.328,0.879,3.373
3.424,11.62,4.909
-6.714,-0.396,-5.433
17.27,7.632,9.096
27.683,-3.552,0.899
5.941,19.827,-8.979
1.622,17.503,-10.479
16.229,-1.967,6.319
-3.828,-8.316,-18.415
18.408,2.351,4.082
-13.837,6.133,12.952
-18.433,-1.637,-0.373
6.085,12.253,1.564
18.778,2.014,6.132
6.058,8.934,6.968
19.934,6.206,-1.072
2.197,-0.116,-23.169
-19.137,0.59,5.211
-3.482,-6.003,-17.331
3.02,10.58,-5.881
-2.095,-15.836,-6.953
-8.13,-12.134,-11.925
2.651,-4.703,-17.348
-11.807,10.894,3.801
-16.868,2.902,-5.831
-21.276,-3.766,14.087
-17.957,1.896,-4.518
10.641,-6.725,0.563
15.393,1.346,7.941
1.968,0.87,17.375
-16.942,-2.226,12.441
3.569,11.035,-9.683
-6.846,-3.684,-22.543
-12.383,10.274,7.427
-4.687,2.343,20.677
1.431,-11.723,-19.207
-8.362,17.524,12.437
-19.744,-9.918,7.054
5.556,-2.159,-4.802
-5.468,4.52,-9.43
-15.486,-6.555,4.045
6.013,11.558,1.8
6.009,-9.673,-20.039
1.154,-17.763,-9.929
2.643,14.765,-10.884
-4.459,-17.122,-15.883
-15.942,-4.516,-4.688
-1.082,8.553,15.725
9.723,8.005,-3.656
17.06,3.46,1.483
0.73,11.228,11.95
1.054,0.888,4.903
2.216,-14.071,6.367
-3.117,9.094,16.222
-2.427,-1.033,-23.205
-6.494,3.691,4.048
-21.145,-0.956,-2.077
-12.335,11.968,16.59
1.219,-10.38,-15.53
-11.326,-1.139,3.819
6.269,-5.322,-3.687
19.126,-0.58,-4.082
7.335,14.282,10.642
25.73,0.619,-3.007
25.627,3.387,-5.527
16.975,-2.194,0.235
-7.006,-4.409,-14.847
-4.174,11.96,-16.702
-17.72,-2.07,-8.745
-18.579,-9.617,7.405
-25.639,2.658,-12.566
1.062,14.659,-8.986
-8.065,10.93,22.824
-7.083,4.88,5.23
19.213,4.538,8.25
-0.435,-18.379,5.65
-1.609,-11.897,-14.37
15.485,6.66,2.353
-1.373,9.98,-5.019
26.244,0.144,-6.723
0.65,-0.627,12.231
3.754,11.422,-10.61
30.844,-1.798,-7.012
-6.521,-12.398,-7.951
5.015,6.622,4.997
-19.891,-0.181,-1.106
-3.501,12.757,14.54
-1.762,6.203,2.163
-3.719,-17.404,-14.53
-4.798,7.66,8.451
25.767,-9.82,1.667
-8.721,-10.04,18.542
-16.441,-0.859,11.784
18.039,7.169,9.786
20.736,7.656,8.764
20.327,-8.53,2.656
-17.589,0.198,-10.493
0.055,3.746,1.558
27.862,-10.584,-0.263
28.263,-7.428,-4.88
-15.453,8.267,-3.625
3.401,12.363,-0.02
29.144,-7.85,4.038
17.219,-7.052,-3.786
-2.893,6.759,17.511
22.19,-6.762,5.625
-7.437,10.975,22.433
-3.637,-10.786,-14.908
9.271,0.132,3.423
0.233,8.035,0.889
-19.829,-1.119,10.947
-9.34,11.128,-0.27
-14.925,-7.066,10.036
-13.922,11.553,6.225
-16.183,-3.507,-5.832
-17.113,-1.164,-6.395
19.827,-6.531,-1.293
-20.95,0.055,-13.712
20.787,-10.81,0.501
-0.157,1.788,18.269
-9.868,-11.267,11.744
-10.133,-7.643,18.953
22.026,2.835,-0.751
5.531,-8.063,-22.18
-11.514,10.733,5.289
0.319,-14.423,-8.283
-16.838,0.423,-2.027
5.285,6.951,4.931
22.364,5.595,7.998
4.743,17.017,-8.492
-6.489,-11.111,1.397
-17.363,-0.591,8.944
5.51,-11.845,-12.421
-4.62,16.818,0.252
-7.443,-0.924,14.103
-19.746,-0.32,-4.248
17.926,-3.774,7.821
2.136,11.848,4.483
1.588,-4.408,-19.292
19.807,4.936,3.461
25.499,-5.2,-4.725
-3.071,0.038,4.347
-21.231,-3.386,5.209
-6.044,-16.088,-8.078
-16.148,-1.693,-1.798
9.752,8.996,-9.253
2.726,-8.004,-14.938
-3.629,5.91,18.549
18.09,-7.185,-6.391
-5.724,10.599,4.649
20.811,5.482,2.631
-21.199,1.69,3.13
-12.467,-11.22,18.018
17.972,7.035,8.866
-4.226,-4.945,-21.977
-2.298,-8.974,-20.114
-0.624,-13.564,-5.62
-3.691,-0.982,-7.096
-3.911,10.408,18.411
2.809,-0.019,17.27
-14.536,-2.343,-1.766
-2.435,-17.91,6.836
-18.851,-4.065,3.323
-15.352,10.09,10.689
3.625,-1.325,11.008
19.098,-2.639,7.364
6.505,15.799,-5.93
1.321,-17.6,5.058
-0.31,9.405,6.132
2.364,2.77,0.635
-2.646,13.109,-0.955
6.953,3.796,9.983
-2.635,11.057,-4.48
-1.672,-13.051,-16.907
-18.639,-5.455,14.386
-11.415,-9.336,17.211
-1.956,4.996,1.526
-4.107,-6.406,-13.935
5.113,16.118,8.522
5.709,3.93,12.512
9.848,-8.244,1.553
-14.736,-7.853,15.628
14.94,-1.751,7.082
-15.907,-4.769,-10.009
20.001,-2.877,4.174
25.222,2.087,-6.74
4.194,7.312,6.16
12.374,7.704,-4.428
5.28,14.732,8.953
-15.949,-4.049,-0.017
15.574,6.124,3.051
-9.321,2.3,-18.71
5.972,-2.991,-21.19
-12.06,-5.465,19.668
3.464,16.504,-0.722
-0.81,5.168,14.61
-11.773,-6.116,19.13
-3.631,5.767,18.756
2.185,-6.695,-18.218
-2.86,12.401,14.888
3.476,16.678,-0.402
21.408,-9.755,-0.084
-12.651,-7.755,-3.702
-9.839,-1.011,6.582
20.412,0.779,10.479
6.246,2.432,-5.456
-4.359,13.225,14.553
-15.584,0.283,-7.618
0.79,7.088,-2.123
-9.707,10.71,8.483
-3.072,5.368,1.498
-15.879,-4.023,14.81
-23.198,-0.782,-10.628
-0.998,-11.453,-17.372
-1.443,7.566,17.785
-1.069,-13.906,4.992
-2.502,-17.882,6.867
-15.142,-7.805,-4.566
-18.177,-8.723,14.585
-20.947,-0.154,-13.297
26.966,-4.325,-1.756
24.002,4.657,-3.776
6.29,-2.225,14.603
8.935,-4.489,2.242
-21.022,-3.787,-8.965
-18.235,-5.063,-0.715
-8.896,-8.148,-13.904
-16.691,-5.404,15.848
28.325,-7.94,-0.469
-9.037,9.106,6.239
-2.152,5.676,17.994
-2.056,-14.348,-10.35
-8.264,-3.173,-9.0
5.365,-7.695,-18.129
2.524,0.73,18.275
-14.124,-7.898,-3.573
